Producto;Cantidad;Categoría;Fecha/Hora;Valor del Descuento;Motivo del Descuento;Ventas NETAS;Tipo de Venta;Opción de Comer;Código Fiscal;Impuesto;Ventas TOTALES;Precio de Coste;Margen;Método de Pago;Nominal;A/C Ref;Notas;Identificación del Cliente;ProductId
Sobre Carta;20.0000;Papel;22/01/2026 20:19:51;0.0000;;3.31000;Eat in;0;;0.69;4.00000;0.84000;2.47000;Credit;;;;338389;2162576
Uni PC-5M 1.8-2.5 mm 1;1.0000;Rotuladores y marcadores;22/01/2026 20:19:51;0.0000;;4.12000;Eat in;0;;0.87;4.99000;2.01000;2.11000;Credit;;;;338389;2156199
Campus Plain Pu SV A5;1.0000;Escolar y manualidades;22/01/2026 20:19:30;0.0000;;7.60000;Eat in;0;;1.60;9.20000;4.55000;3.05000;Credit;;;;338389;2160518
Dosier Uñero A4;5.0000;Oficina;22/01/2026 20:19:05;0.0000;;2.07000;Eat in;0;;0.43;2.50000;1.25000;0.82000;Tarjeta;;;;338946;2163434
Copia A4 B/N;9.0000;Copisteria;22/01/2026 20:15:54;0.0000;;1.35000;Eat in;0;;0.00;1.35000;0.45000;0.90000;Credit;;;;338389;2160044
Copia A4 Color;1.0000;Copisteria;22/01/2026 20:15:54;0.0000;;0.45000;Eat in;0;;0.00;0.45000;0.05000;0.40000;Credit;;;;338389;2160049
A4 120g.;1.0000;Copisteria;22/01/2026 20:15:41;0.0000;;0.60000;Eat in;0;;0.00;0.60000;0.05000;0.55000;Credit;;;;338389;2160071
A4 120g.;1.0000;Copisteria;22/01/2026 20:15:41;0.0000;;0.60000;Eat in;0;;0.00;0.60000;0.05000;0.55000;Credit;;;;338389;2160071
Copia A4 Color;2.0000;Copisteria;22/01/2026 20:15:27;0.0000;;0.90000;Eat in;0;;0.00;0.90000;0.10000;0.80000;Credit;;;;338389;2160049
Copia A4 B/N;1.0000;Copisteria;22/01/2026 20:15:27;0.0000;;0.15000;Eat in;0;;0.00;0.15000;0.05000;0.10000;Credit;;;;338389;2160044
Servicio 1 hora;1.0000;;22/01/2026 20:14:24;0.0000;;1.65000;Eat in;0;;0.35;2.00000;0.00000;1.65000;Tarjeta;;;;;2166065
Servicio 1 hora;1.0000;;22/01/2026 20:14:24;0.0000;;1.65000;Eat in;0;;0.35;2.00000;0.00000;1.65000;Tarjeta;;;;;2166065
Servicio mayor a 1 hora;8.0000;;22/01/2026 20:14:24;0.0000;;33.06000;Eat in;0;;6.94;40.00000;0.00000;33.06000;Tarjeta;;;;;2166066
Servicio menor a 1 hora;1.0000;;22/01/2026 20:14:24;0.9300;General;0.06000;Eat in;0;;0.01;0.07000;0.00000;0.06000;Tarjeta;;;;;2166061
2ª Pag;22.0000;Copisteria;22/01/2026 20:12:12;0.0000;;2.64000;Eat in;0;;0.00;2.64000;1.10000;1.54000;Tarjeta;;;;;2160067
1ª Página;1.0000;Copisteria;22/01/2026 20:12:12;0.0000;;1.00000;Eat in;0;;0.00;1.00000;0.05000;0.95000;Tarjeta;;;;;2160065
Afilador Faber-Castell deposito trans;1.0000;Lápices y portaminas;22/01/2026 20:07:22;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.47000;0.36000;Efectivo;;;;;2157000
Bicolor ;1.0000;Colores y pintura;22/01/2026 20:07:22;0.0000;;0.95000;Eat in;0;;0.20;1.15000;0.50200;0.44800;Efectivo;;;;;2154217
Noris 2HB con Goma;1.0000;Lápices y portaminas;22/01/2026 20:07:22;0.0000;;0.79000;Eat in;0;;0.16;0.95000;0.47000;0.32000;Efectivo;;;;;2160876
Regla Bismark 20 cm metal;1.0000;Escolar y manualidades;22/01/2026 20:07:22;0.0000;;1.36000;Eat in;0;;0.29;1.65000;0.55000;0.81000;Efectivo;;;;;2151901
1ª Página;1.0000;Copisteria;22/01/2026 19:35:02;0.0000;;1.00000;Eat in;0;;0.00;1.00000;0.05000;0.95000;Efectivo;;;;;2160065
Copia A4 B/N;3.0000;Copisteria;22/01/2026 19:35:02;0.0000;;0.45000;Eat in;0;;0.00;0.45000;0.15000;0.30000;Efectivo;;;;;2160044
Permanente 3000 Negro c-001;1.0000;Rotuladores y marcadores;22/01/2026 19:18:30;0.0000;;2.98000;Eat in;0;;0.62;3.60000;1.64000;1.34000;Efectivo;;;;;2152611
Permanente 3000 Negro c-001;1.0000;Rotuladores y marcadores;22/01/2026 19:18:30;0.0000;;2.98000;Eat in;0;;0.62;3.60000;1.64000;1.34000;Efectivo;;;;;2152611
Permanente 3000 Gris c-012;1.0000;Rotuladores y marcadores;22/01/2026 19:18:30;0.0000;;2.98000;Eat in;0;;0.62;3.60000;1.68000;1.30000;Efectivo;;;;;2152618
Copia A4 B/N;4.0000;Copisteria;22/01/2026 19:16:19;0.0000;;0.60000;Eat in;0;;0.00;0.60000;0.20000;0.40000;Efectivo;;;;;2160044
Navigator 80;3.0000;Papel de oficina y etiquetas;22/01/2026 19:11:58;0.0000;;19.96000;Eat in;0;;4.19;24.15000;11.67000;8.29000;Efectivo;;;;;2159676
V Light Amarillo ;1.0000;Resaltadores;22/01/2026 19:07:16;0.0000;;1.94000;Eat in;0;;0.41;2.35000;1.13000;0.81000;Tarjeta;;;;;2154660
Finocam E3 SVH;1.0000;Escolar y manualidades;22/01/2026 19:07:16;0.0000;;5.99000;Eat in;0;;1.26;7.25000;3.50000;2.49000;Tarjeta;;;;;2160514
Copia A4 B/N;7.0000;Copisteria;22/01/2026 19:05:56;0.0000;;1.05000;Eat in;0;;0.00;1.05000;0.35000;0.70000;Tarjeta;;;;;2160044
Pegamento Barra Pritt 11g;1.0000;Oficina;22/01/2026 19:04:09;0.0000;;1.23000;Eat in;0;;0.26;1.49000;0.83000;0.40000;Tarjeta;;;;;2162580
Afilador Milan DUO variado;1.0000;Lápices y portaminas;22/01/2026 19:04:09;0.0000;;2.64000;Eat in;0;;0.56;3.20000;1.68000;0.96000;Tarjeta;;;;;2156993
Pizarra Velleda Negro;1.0000;Rotuladores y marcadores;22/01/2026 19:04:09;0.0000;;1.28000;Eat in;0;;0.27;1.55000;0.66000;0.62000;Tarjeta;;;;;2152765
Tijera Bismark Kids;1.0000;Oficina;22/01/2026 19:04:09;0.0000;;0.87000;Eat in;0;;0.18;1.05000;0.56000;0.31000;Tarjeta;;;;;2157034
Copia A4 B/N;2.0000;Copisteria;22/01/2026 19:03:21;0.0000;;0.30000;Eat in;0;;0.00;0.30000;0.10000;0.20000;Tarjeta;;;;;2160044
Copia A4 B/N;4.0000;Copisteria;22/01/2026 18:41:23;0.0000;;0.60000;Eat in;0;;0.00;0.60000;0.20000;0.40000;Efectivo;;;;;2160044
Copia A4 B/N;4.0000;Copisteria;22/01/2026 18:28:10;0.0000;;0.60000;Eat in;0;;0.00;0.60000;0.20000;0.40000;Tarjeta;;;;;2160044
Copia A4 Color;1.0000;Copisteria;22/01/2026 18:24:18;0.0000;;0.45000;Eat in;0;;0.00;0.45000;0.05000;0.40000;Efectivo;;;;;2160049
Doble Cara A4 B/N;2.0000;Copisteria;22/01/2026 18:18:02;0.0000;;0.50000;Eat in;0;;0.00;0.50000;0.10000;0.40000;Efectivo;;;;;2160046
Fundas Multilastradas 6822;1.0000;Copisteria;22/01/2026 18:18:02;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.04670;0.16330;Efectivo;;;;;2162187
Copia A4 Color;2.0000;Copisteria;22/01/2026 18:11:27;0.0000;;0.90000;Eat in;0;;0.00;0.90000;0.10000;0.80000;Tarjeta;;;;;2160049
Copia A4 Color;11.0000;Copisteria;22/01/2026 17:57:30;0.0000;;4.95000;Eat in;0;;0.00;4.95000;0.55000;4.40000;Tarjeta;;;;;2160049
Libreta A5 Cuadriculado 4X4;1.0000;Cuadernos y bloc;22/01/2026 17:53:45;0.0000;;2.23000;Eat in;0;;0.47;2.70000;1.31000;0.92000;Efectivo;;;;;2158712
V Ball 0.5 Negro;1.0000;Bolígrafos;22/01/2026 17:53:45;0.0000;;2.31000;Eat in;0;;0.49;2.80000;1.07000;1.24000;Efectivo;;;;;2152821
Copia A4 B/N;9.0000;Copisteria;22/01/2026 17:43:38;0.0000;;1.35000;Eat in;0;;0.00;1.35000;0.45000;0.90000;Efectivo;;;;;2160044
Copia A4 B/N;3.0000;Copisteria;22/01/2026 17:39:17;0.0000;;0.45000;Eat in;0;;0.00;0.45000;0.15000;0.30000;Efectivo;;;;;2160044
Bolsa Kraft pequeña;1.0000;;22/01/2026 17:37:38;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.20000;0.17000;Tarjeta;;;;;2161737
Cristal Fine Azul 0.8;2.0000;Bolígrafos;22/01/2026 17:37:38;0.0000;;0.99000;Eat in;0;;0.21;1.20000;0.36000;0.63000;Tarjeta;;;;;2155652
Cristal Fine Azul 0.8;4.0000;Bolígrafos;22/01/2026 17:37:38;0.0000;;1.98000;Eat in;0;;0.42;2.40000;0.72000;1.26000;Tarjeta;;;;;2155652
Borrable Frixion Ball 0.7 Azul;1.0000;Bolígrafos;22/01/2026 17:33:18;0.0000;;1.90000;Eat in;0;;0.40;2.30000;1.34000;0.56000;Tarjeta;;;;;2152791
Copia A4 B/N;1.0000;Copisteria;22/01/2026 17:33:18;0.0000;;0.15000;Eat in;0;;0.00;0.15000;0.05000;0.10000;Tarjeta;;;;;2160044
1ª Página;1.0000;Copisteria;22/01/2026 17:33:18;0.0000;;1.00000;Eat in;0;;0.00;1.00000;0.05000;0.95000;Tarjeta;;;;;2160065
Servicio menor a 1 hora;1.0000;;22/01/2026 17:33:18;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.00000;0.83000;Tarjeta;;;;;2166061
Sello infantil MP Surtido PM194-27;1.0000;Oficina;22/01/2026 17:25:41;0.0000;;1.64000;Eat in;0;;0.35;1.99000;0.70000;0.94000;Efectivo;;;;;2151523
Bolsa Kraft pequeña;1.0000;;22/01/2026 17:25:41;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.20000;0.17000;Efectivo;;;;;2161737
Disney Princess colouring Pack;1.0000;Escolar y manualidades;22/01/2026 17:25:41;0.0000;;1.45000;Eat in;0;;0.30;1.75000;0.70000;0.75000;Efectivo;;;;;2150625
Copia A4 B/N;1.0000;Copisteria;22/01/2026 17:24:29;0.0000;;0.15000;Eat in;0;;0.00;0.15000;0.05000;0.10000;Efectivo;;;;;2160044
Copia A4 B/N;5.0000;Copisteria;22/01/2026 17:13:26;0.0000;;0.75000;Eat in;0;;0.00;0.75000;0.25000;0.50000;Tarjeta;;;;;2160044
Fundas Multilastradas 6822;1.0000;Copisteria;22/01/2026 17:13:26;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.04670;0.16330;Tarjeta;;;;;2162187
Copia A4 B/N;1.0000;Copisteria;22/01/2026 13:57:46;0.0000;;0.15000;Eat in;0;;0.00;0.15000;0.05000;0.10000;Tarjeta;;;;;2160044
Copia A4 B/N;1.0000;Copisteria;22/01/2026 13:57:46;0.0000;;0.15000;Eat in;0;;0.00;0.15000;0.05000;0.10000;Tarjeta;;;;;2160044
Campus Plain Pu SV A5;1.0000;Escolar y manualidades;22/01/2026 13:51:48;0.0000;;7.60000;Eat in;0;;1.60;9.20000;4.55000;3.05000;Efectivo;;;;;2160518
Espiral A5 Línea TB;1.0000;Cuadernos y bloc;22/01/2026 13:49:24;0.0000;;1.61000;Eat in;0;;0.34;1.95000;0.50000;1.11000;Efectivo;;;;;2158754
Doble Cara A4 B/N;1.0000;Copisteria;22/01/2026 13:48:22;0.0000;;0.25000;Eat in;0;;0.00;0.25000;0.05000;0.20000;Tarjeta;;;;;2160046
Copia A4 B/N;3.0000;Copisteria;22/01/2026 13:27:17;0.0000;;0.45000;Eat in;0;;0.00;0.45000;0.15000;0.30000;Efectivo;;;;;2160044
A4 Color Cartulina;4.0000;Copisteria;22/01/2026 13:24:59;0.0000;;4.79000;Eat in;0;;1.01;5.80000;3.00000;1.79000;Efectivo;;;;338592;2162971
Sobre Americano Open 115;12.0000;Papel;22/01/2026 12:48:23;0.0000;;2.48000;Eat in;0;;0.52;3.00000;1.44000;1.04000;Efectivo;;;;;2162552
Sobre Carta;12.0000;Papel;22/01/2026 12:48:23;0.0000;;1.98000;Eat in;0;;0.42;2.40000;0.50400;1.47600;Efectivo;;;;;2162576
DOHE A-Z Folio Estrecho ;1.0000;Oficina;22/01/2026 12:47:33;0.0000;;3.88000;Eat in;0;;0.82;4.70000;2.15000;1.73000;Tarjeta;;;;;2159300
Permanente Lumocolor Azul M;1.0000;Rotuladores y marcadores;22/01/2026 12:47:33;0.0000;;2.11000;Eat in;0;;0.44;2.55000;0.89000;1.22000;Tarjeta;;;;;2152682
Fundas Multilastradas 6822;5.0000;Copisteria;22/01/2026 12:47:33;0.0000;;1.03000;Eat in;0;;0.22;1.25000;0.23350;0.79650;Tarjeta;;;;;2162187
V Hi-tecpoint 0.7  Negro;1.0000;Bolígrafos;22/01/2026 12:36:04;0.0000;;2.44000;Eat in;0;;0.51;2.95000;1.10000;1.34000;Tarjeta;;;;;2152836
Copia A4 B/N;8.0000;Copisteria;22/01/2026 12:36:04;0.0000;;1.20000;Eat in;0;;0.00;1.20000;0.40000;0.80000;Tarjeta;;;;;2160044
Doble Cara A4 Color;1.0000;Copisteria;22/01/2026 12:34:32;0.0000;;0.80000;Eat in;0;;0.00;0.80000;0.05000;0.75000;Efectivo;;;;;2160051
Sobre Mariola A4 con Solapa  1085;1.0000;Oficina;22/01/2026 12:30:36;0.0000;;0.95000;Eat in;0;;0.20;1.15000;0.37000;0.58000;Efectivo;;;;;2157231
Etiqueta Blanco y Negro;1.0000;Copisteria;22/01/2026 12:29:34;0.0000;;0.45000;Eat in;0;;0.00;0.45000;0.05000;0.40000;Tarjeta;;;;;2160061
Doble Cara A4 B/N;61.0000;Copisteria;22/01/2026 12:26:43;0.0000;;15.25000;Eat in;0;;0.00;15.25000;3.05000;12.20000;Tarjeta;;;;;2160046
Copia A4 Color;3.0000;Copisteria;22/01/2026 12:26:43;0.0000;;1.35000;Eat in;0;;0.00;1.35000;0.15000;1.20000;Tarjeta;;;;;2160049
Copia A4 Color;1.0000;Copisteria;22/01/2026 12:26:43;0.0000;;0.45000;Eat in;0;;0.00;0.45000;0.05000;0.40000;Tarjeta;;;;;2160049
Copia A4 B/N;1.0000;Copisteria;22/01/2026 12:01:11;0.0000;;0.15000;Eat in;0;;0.00;0.15000;0.05000;0.10000;Efectivo;;;;;2160044
Copia A4 B/N;1.0000;Copisteria;22/01/2026 12:01:11;0.0000;;0.15000;Eat in;0;;0.00;0.15000;0.05000;0.10000;Efectivo;;;;;2160044
Afilador Faber-Castell deposito trans;1.0000;Lápices y portaminas;22/01/2026 11:55:17;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.47000;0.36000;Tarjeta;;;;;2157000
Tippex Pocket Mouse 10m;1.0000;Escritura;22/01/2026 11:55:17;0.0000;;2.89000;Eat in;0;;0.61;3.50000;1.85000;1.04000;Tarjeta;;;;;2157009
Doble Cara A4 B/N;1.0000;Copisteria;22/01/2026 11:44:43;0.0000;;0.25000;Eat in;0;;0.00;0.25000;0.05000;0.20000;Efectivo;;;;;2160046
Doble Cara A4 B/N;1.0000;Copisteria;22/01/2026 11:44:43;0.0000;;0.25000;Eat in;0;;0.00;0.25000;0.05000;0.20000;Efectivo;;;;;2160046
Copia A4 B/N;3.0000;Copisteria;22/01/2026 11:22:02;0.0000;;0.45000;Eat in;0;;0.00;0.45000;0.15000;0.30000;Efectivo;;;;;2160044
Pizarra Velleda Azul;1.0000;Rotuladores y marcadores;22/01/2026 11:21:05;0.0000;;1.28000;Eat in;0;;0.27;1.55000;0.66000;0.62000;Tarjeta;;;;;2152763
Bloc Notas A4 4x4 Cuadriculado;1.0000;Cuadernos y bloc;22/01/2026 11:21:05;0.0000;;2.27000;Eat in;0;;0.48;2.75000;1.43000;0.84000;Tarjeta;;;;;2158582
Copia A4 Color;1.0000;Copisteria;22/01/2026 11:20:10;0.0000;;0.45000;Eat in;0;;0.00;0.45000;0.05000;0.40000;Efectivo;;;;;2160049
Copia A4 Color;4.0000;Copisteria;22/01/2026 11:18:59;0.0000;;1.80000;Eat in;0;;0.00;1.80000;0.20000;1.60000;Efectivo;;;;;2160049
Copia A4 B/N;20.0000;Copisteria;22/01/2026 11:18:59;0.0000;;3.00000;Eat in;0;;0.00;3.00000;1.00000;2.00000;Efectivo;;;;;2160044
Copia A4 B/N;26.0000;Copisteria;22/01/2026 11:17:39;0.0000;;3.90000;Eat in;0;;0.00;3.90000;1.30000;2.60000;Efectivo;;;;;2160044
Copia A4 B/N;16.0000;Copisteria;22/01/2026 11:17:39;0.0000;;2.40000;Eat in;0;;0.00;2.40000;0.80000;1.60000;Efectivo;;;;;2160044
Copia A4 B/N;6.0000;Copisteria;22/01/2026 11:12:21;0.0000;;0.90000;Eat in;0;;0.00;0.90000;0.30000;0.60000;Efectivo;;;;;2160044
Doble Cara A4 B/N;1.0000;Copisteria;22/01/2026 11:12:21;0.0000;;0.25000;Eat in;0;;0.00;0.25000;0.05000;0.20000;Efectivo;;;;;2160046
Papel de regalo Design 0.7x2m;1.0000;Juegos y regalos;22/01/2026 10:59:58;0.0000;;1.07000;Eat in;0;;0.23;1.30000;0.71500;0.35500;Tarjeta;;;;;2160770
Portagoma Stitch;1.0000;Escritura;22/01/2026 10:48:37;0.0000;;0.95000;Eat in;0;;0.20;1.15000;0.30000;0.65000;Tarjeta;;;;;2156395
Bolsa Kraft pequeña;1.0000;;22/01/2026 10:48:37;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.20000;0.17000;Tarjeta;;;;;2161737
Highlightrers Glitter 6;1.0000;Rotuladores y marcadores;22/01/2026 10:48:37;0.0000;;4.46000;Eat in;0;;0.94;5.40000;2.66000;1.80000;Tarjeta;;;;;2155568
Clips MP PA471;1.0000;Oficina;22/01/2026 10:48:37;0.0000;;1.12000;Eat in;0;;0.23;1.35000;0.58000;0.54000;Tarjeta;;;;;2156335
Clips MP PA471;1.0000;Oficina;22/01/2026 10:48:37;0.0000;;1.12000;Eat in;0;;0.23;1.35000;0.58000;0.54000;Tarjeta;;;;;2156335
Big Dream Girls decorativo;1.0000;Artículos generales;22/01/2026 10:48:37;0.0000;;2.89000;Eat in;0;;0.61;3.50000;2.00000;0.89000;Tarjeta;;;;;2156373
Borradores jungla QIHAO;1.0000;Escritura;22/01/2026 10:48:37;0.0000;;6.78000;Eat in;0;;1.42;8.20000;4.00000;2.78000;Tarjeta;;;;;2152045
Noris 2HB con Goma;2.0000;Lápices y portaminas;22/01/2026 10:24:07;0.0000;;1.57000;Eat in;0;;0.33;1.90000;0.94000;0.63000;Tarjeta;;;;;2160876
Bolsas Kraft Alcochadas 350x470;1.0000;Otros;22/01/2026 10:24:07;0.0000;;0.95000;Eat in;0;;0.20;1.15000;0.63300;0.31700;Tarjeta;;;;;2162017
Goma Milán nata 624.;1.0000;Artículos generales;22/01/2026 10:17:25;0.0000;;0.41000;Eat in;0;;0.09;0.50000;0.21700;0.19300;Efectivo;;;;;2156978
Copia A4 B/N;3.0000;Copisteria;22/01/2026 9:45:56;0.0000;;0.45000;Eat in;0;;0.00;0.45000;0.15000;0.30000;Tarjeta;;;;;2160044
Recambio Frixion 0.7 Azul;1.0000;Bolígrafos;21/01/2026 20:12:59;0.0000;;3.68000;Eat in;0;;0.77;4.45000;2.80000;0.88000;Tarjeta;;;;;2154072
Borrable CoolPack variado ;1.0000;Rotuladores y marcadores;21/01/2026 20:12:38;0.0000;;1.78000;Eat in;0;;0.37;2.15000;1.00000;0.78000;Tarjeta;;;;;2152909
Borrable CoolPack variado ;1.0000;Rotuladores y marcadores;21/01/2026 20:12:38;0.0000;;1.78000;Eat in;0;;0.37;2.15000;1.00000;0.78000;Tarjeta;;;;;2152909
Grapas 26/6 Petrus.;1.0000;Oficina;21/01/2026 20:07:21;0.2300;General;0.91100;Eat in;0;;0.19;1.10100;0.81000;0.10100;Efectivo;;;;;2164895
Copia A4 Color;1.0000;Copisteria;21/01/2026 20:07:21;0.0000;;0.45000;Eat in;0;;0.00;0.45000;0.05000;0.40000;Efectivo;;;;;2160049
V Hi-tecpoint 0.5 Azul;1.0000;Bolígrafos;21/01/2026 20:07:21;0.0000;;2.44000;Eat in;0;;0.51;2.95000;1.04000;1.40000;Efectivo;;;;;2152903
V Hi-tecpoint 0.5 Verde;1.0000;Bolígrafos;21/01/2026 20:07:21;0.0000;;2.44000;Eat in;0;;0.51;2.95000;1.04000;1.40000;Efectivo;;;;;2164901
V Hi-tecpoint 0.5 Rojo;1.0000;Bolígrafos;21/01/2026 20:07:21;0.0000;;2.44000;Eat in;0;;0.51;2.95000;1.04000;1.40000;Efectivo;;;;;2152896
Tippex Pocket Mouse 10m;1.0000;Escritura;21/01/2026 19:46:14;0.0000;;2.89000;Eat in;0;;0.61;3.50000;1.85000;1.04000;Efectivo;;;;;2157009
Copia A4 Color;6.0000;Copisteria;21/01/2026 19:46:14;0.0000;;2.70000;Eat in;0;;0.00;2.70000;0.30000;2.40000;Efectivo;;;;;2160049
Copia A4 B/N;4.0000;Copisteria;21/01/2026 19:36:18;0.0000;;0.60000;Eat in;0;;0.00;0.60000;0.20000;0.40000;Efectivo;;;;;2160044
Etiqueta Blanco y Negro;1.0000;Copisteria;21/01/2026 19:28:53;0.0000;;0.45000;Eat in;0;;0.00;0.45000;0.05000;0.40000;Efectivo;;;;;2160061
Cinta embalaje Oscuro MP 100m;1.0000;Oficina;21/01/2026 19:28:53;0.0000;;2.52000;Eat in;0;;0.53;3.05000;1.27000;1.25000;Efectivo;;;;;2151549
Apli 19x33;1.0000;Artículos generales;21/01/2026 19:28:53;0.0000;;0.99000;Eat in;0;;0.21;1.20000;0.43000;0.56000;Efectivo;;;;;2156963
Copia A4 B/N;1.0000;Copisteria;21/01/2026 19:11:28;0.0000;;0.15000;Eat in;0;;0.00;0.15000;0.05000;0.10000;Efectivo;;;;;2160044
Copia A4 B/N;1.0000;Copisteria;21/01/2026 19:11:28;0.0000;;0.15000;Eat in;0;;0.00;0.15000;0.05000;0.10000;Efectivo;;;;;2160044
Copia A4 B/N;1.0000;Copisteria;21/01/2026 19:11:28;0.0000;;0.15000;Eat in;0;;0.00;0.15000;0.05000;0.10000;Efectivo;;;;;2160044
Praxton 100H A4 Cuadriculado 4 Taladros;1.0000;Papel de oficina y etiquetas;21/01/2026 19:01:09;0.0000;;3.18000;Eat in;0;;0.67;3.85000;1.23000;1.95000;Tarjeta;;;;;2158533
Fundas Multilastradas 6822;10.0000;Copisteria;21/01/2026 18:32:31;0.0000;;2.07000;Eat in;0;;0.43;2.50000;0.46700;1.60300;Tarjeta;;;;;2162187
Copia A4 Color;25.0000;Copisteria;21/01/2026 18:32:31;0.0000;;11.25000;Eat in;0;;0.00;11.25000;1.25000;10.00000;Tarjeta;;;;;2160049
Mayor igual A4;5.0000;Copisteria;21/01/2026 18:32:31;0.0000;;10.00000;Eat in;0;;0.00;10.00000;0.25000;9.75000;Tarjeta;;;;;2160069
Copia A4 B/N;7.0000;Copisteria;21/01/2026 18:25:15;0.0000;;1.05000;Eat in;0;;0.00;1.05000;0.35000;0.70000;Efectivo;;;;;2160044
Portagoma Stitch;1.0000;Escritura;21/01/2026 18:13:30;0.0000;;0.95000;Eat in;0;;0.20;1.15000;0.30000;0.65000;Efectivo;;;;;2156395
Grapadora Aplix Nordik;1.0000;Oficina;21/01/2026 18:08:28;0.0000;;3.84000;Eat in;0;;0.81;4.65000;2.67000;1.17000;Tarjeta;;;;;2156345
2 anillos;1.0000;Oficina;21/01/2026 18:08:28;0.0000;;2.07000;Eat in;0;;0.43;2.50000;2.00000;0.07000;Tarjeta;;;;;2148553
Organizador Escritorio 2 gavetas Roymart;1.0000;Oficina;21/01/2026 18:08:28;0.0000;;5.33000;Eat in;0;;1.12;6.45000;3.25000;2.08000;Tarjeta;;;;;2157277
Borrable Frixion Ball 0.7 Negro;1.0000;Bolígrafos;21/01/2026 18:02:06;0.0000;;1.90000;Eat in;0;;0.40;2.30000;1.34000;0.56000;Tarjeta;;;;;2152793
Borrable Frixion Ball 0.7 Azul;1.0000;Bolígrafos;21/01/2026 18:02:06;0.0000;;1.90000;Eat in;0;;0.40;2.30000;1.34000;0.56000;Tarjeta;;;;;2152791
Borrable Frixion Ball 0.7 Rojo;1.0000;Bolígrafos;21/01/2026 18:02:06;0.0000;;1.90000;Eat in;0;;0.40;2.30000;1.34000;0.56000;Tarjeta;;;;;2152790
Borrable Frixion clicker 0.7 Rojo;2.0000;Bolígrafos;21/01/2026 17:54:36;0.0000;;4.28000;Eat in;0;;0.90;5.18000;2.80000;1.48000;Efectivo;;;;;2152785
Borrable Frixion clicker 0.7 Azul;2.0000;Bolígrafos;21/01/2026 17:54:36;0.0000;;4.28000;Eat in;0;;0.90;5.18000;2.80000;1.48000;Efectivo;;;;;2152783
Doble Cara A4 B/N;1.0000;Copisteria;21/01/2026 17:46:42;0.0000;;0.25000;Eat in;0;;0.00;0.25000;0.05000;0.20000;Efectivo;;;;;2160046
Copia A4 B/N;1.0000;Copisteria;21/01/2026 17:46:42;0.0000;;0.15000;Eat in;0;;0.00;0.15000;0.05000;0.10000;Efectivo;;;;;2160044
Celo doble cara Erich Krause;1.0000;Oficina;21/01/2026 17:44:08;0.0000;;1.86000;Eat in;0;;0.39;2.25000;0.81000;1.05000;Tarjeta;;;;338766;2151544
Bolsa Kraft pequeña;1.0000;;21/01/2026 17:31:26;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.20000;0.17000;Tarjeta;;;;;2161737
Naranja  0.8;1.0000;Bolígrafos;21/01/2026 17:31:26;0.0000;;0.50000;Eat in;0;;0.10;0.60000;0.21500;0.28500;Tarjeta;;;;;2155661
Cristal Fine Negro 0.8;1.0000;Bolígrafos;21/01/2026 17:31:26;0.0000;;0.50000;Eat in;0;;0.10;0.60000;0.18000;0.32000;Tarjeta;;;;;2155653
Cristal Original Azul 1.0;1.0000;Bolígrafos;21/01/2026 17:31:26;0.0000;;0.41000;Eat in;0;;0.09;0.50000;0.14500;0.26500;Tarjeta;;;;;2155626
Goma Milán nata 624.;1.0000;Artículos generales;21/01/2026 17:31:26;0.0000;;0.41000;Eat in;0;;0.09;0.50000;0.21700;0.19300;Tarjeta;;;;;2156978
Dohe Grapadora Metálica;1.0000;Oficina;21/01/2026 17:31:26;0.0000;;4.54000;Eat in;0;;0.95;5.49000;3.00000;1.54000;Tarjeta;;;;;2157051
Cristal Original Negro 1.0;1.0000;Bolígrafos;21/01/2026 17:31:26;0.0000;;0.41000;Eat in;0;;0.09;0.50000;0.14500;0.26500;Tarjeta;;;;;2155621
Bolsa Kraft pequeña;1.0000;;21/01/2026 17:04:03;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.20000;0.17000;Tarjeta;;;;;2161737
Liquid Lighter Amarillo;3.0000;Resaltadores;21/01/2026 17:04:03;0.0000;;3.60000;Eat in;0;;0.75;4.35000;1.35000;2.25000;Tarjeta;;;;;2154668
Noris HB ;4.0000;Lápices y portaminas;21/01/2026 17:04:03;0.0000;;2.64000;Eat in;0;;0.56;3.20000;1.16000;1.48000;Tarjeta;;;;;2160892
Libreta A6 Liso University;1.0000;Cuadernos y bloc;21/01/2026 17:04:03;0.0000;;3.80000;Eat in;0;;0.80;4.60000;2.39000;1.41000;Tarjeta;;;;;2160562
Afilador Faber-Castell deposito trans;1.0000;Lápices y portaminas;21/01/2026 17:04:03;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.47000;0.36000;Tarjeta;;;;;2157000
V Light Amarillo ;3.0000;Resaltadores;21/01/2026 17:04:03;0.0000;;5.83000;Eat in;0;;1.22;7.05000;3.39000;2.44000;Tarjeta;;;;;2154660
